country,year,china_aid,lnaid,lnaid.1,lnGDPpc.1,growth.1,lnFDI.1,trade.de.1,polity.1,lndom.1,usally.1,production2,lnprod1,lnreserve1,oecd,africa
Cambodia,2011,NA,0,0,6.666565983,5.963078575,20.41565203,0.047294935,2,0,0,0,0,0,0,0
Cambodia,2012,NA,0,0,6.782747623,7.069569946,20.49443174,0.069920354,2,0,0,0,0,0,0,0
Cambodia,2013,NA,0,0,6.856487682,7.313345505,21.08858791,0.079072522,2,6.08221891,0,0,0,0,0,0
Cameroon,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.86,NA,NA,0,1
Cameroon,1994,NA,NA,NA,6.966595093,-7.932066575,15.44880817,0.002430358,-4,0,0,107.94498,10.74298147,11.8913619,0,1
Cameroon,1995,NA,NA,NA,6.555832027,2.063402475,-16.01336688,0.004665857,-4,5.743003188,0,111,10.58151901,11.8913619,0,1
Cameroon,1996,NA,NA,NA,6.475094535,4.128370945,15.80234602,0.009963014,-4,0,0,108,10.60942755,11.8913619,0,1
Cameroon,1997,NA,NA,NA,6.557636466,4.911939543,18.43375402,0.011185303,-4,0,0,124,10.58202858,11.8913619,0,1
Cameroon,1998,NA,NA,NA,6.543463216,5.314158464,18.17651293,0.024563679,-4,0,0,120.5,10.72017892,11.8913619,0,1
Cameroon,1999,NA,NA,NA,6.496829252,4.895359526,19.18663781,0.015216285,-4,0,0,100,10.69154711,11.8913619,0,1
Cameroon,2000,0,0,NA,6.557022499,4.062278838,-16.55601138,0.019901931,-4,0,0,84.8224,10.50506754,11.8913619,0,1
Cameroon,2001,60278742.95,11.0067348,0,6.410243037,4.173581032,18.88637101,0.026184713,-4,0,0,76.64658,10.34045701,11.8913619,0,1
Cameroon,2002,194111.5351,5.268432917,11.0067348,6.421090312,4.514271087,-16.27151924,0.03356,-4,0,0,69.81918,10.23910234,11.8913619,0,1
Cameroon,2003,630168.0108,6.445986468,5.268432917,6.516781078,4.009044571,20.03586605,0.021035317,-4,0,0,67,10.14580611,11.8913619,0,1
Cameroon,2004,0,0,6.445986468,6.715224512,4.030993316,19.62706407,0.018282686,-4,0,0,65.98907,10.10458997,11.8913619,0,1
Cameroon,2005,0,0,0,6.835400876,3.701854054,18.03300175,0.019276344,-4,0,0,82.31507,10.08938648,11.8913619,0,1
Cameroon,2006,101522622.7,11.52803694,0,6.858761705,2.296852856,19.31064702,0.01248081,-4,0,0,86.40274,10.31045156,11.8913619,0,1
Cameroon,2007,712817136.3,13.4769802,11.52803694,6.910739984,3.224002985,17.89422989,0.020485337,-4,0,0,82.8274,10.35891674,11.8913619,0,1
Cameroon,2008,346486064.9,12.75559788,13.4769802,7.012746794,3.255664493,19.05900671,0.019799092,-4,0,0,81.32514,10.31665628,11.8913619,0,1
Cameroon,2009,1097608186,13.90864399,12.75559788,7.117630649,2.884046234,16.85577995,0.032478108,-4,4.828313737,0,76.90411,10.29835255,11.19821472,0,1
Cameroon,2010,568111246.3,13.25007253,13.90864399,7.092736053,1.931850591,20.42659015,0.03498832,-4,0,0,65,10.24245667,11.19821472,0,1
Cameroon,2011,666862925.3,13.41033979,13.25007253,7.075698314,3.268648874,20.09916438,0.032893267,-4,0,0,61.66027,10.07428462,11.19821472,0,1
Cameroon,2012,628493274.4,13.35108061,13.41033979,7.166767567,4.140591847,20.29618645,0.042920861,-4,0,0,63,10.02153715,11.19821472,0,1
Cameroon,2013,531681149.4,13.18379925,13.35108061,7.135407204,4.588738701,20.08345865,0.052919893,-4,0,0,62.75616,10.04303208,11.19821472,0,1
Canada,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679.446,NA,NA,1,0
Canada,1994,NA,NA,NA,9.904358665,2.655235883,22.28117023,0.960021142,10,0,1,1746.12138,13.32611661,14.47377896,1,0
Canada,1995,NA,NA,NA,9.896422855,4.493474619,22.83029336,1.033585078,10,0,1,1805.24699,13.36504961,14.43602024,1,0
Canada,1996,NA,NA,NA,9.931953009,2.677708436,22.95533652,1.113703815,10,5.743003188,1,1836.697,13.39835005,14.42465784,1,0
Canada,1997,NA,NA,NA,9.960964642,1.611048031,22.98867946,1.016907901,10,5.926926026,1,1922.242,13.41562148,14.3965735,1,0
Canada,1998,NA,NA,NA,9.988294313,4.279812433,23.16759718,0.864957161,10,0,1,1981.08493,13.46114485,14.39558904,1,0
Canada,1999,NA,NA,NA,9.946922425,3.881759144,23.84750101,0.986168073,10,0,1,1906.6,13.49129727,14.38439998,1,0
Canada,2000,NA,0,NA,10.00637016,5.1632109,23.93365599,0.983495014,10,0,1,1976.89344,13.45297418,14.40315996,1,0
Canada,2001,NA,0,0,10.09096949,5.182690286,24.94731088,1.126172487,10,6.079933195,1,2029.1726,13.48917928,14.40315996,1,0
Canada,2002,NA,0,0,10.07287561,1.770819089,24.06939426,1.162346965,10,0,1,2170.6,13.51528076,14.35651217,1,0
Canada,2003,NA,0,0,10.09277663,3.010016308,23.921805,1.051694255,10,0,1,2305.72603,13.58265626,14.38827946,1,0
Canada,2004,NA,0,0,10.24608914,1.802273312,22.67086743,1.014876158,10,4.828313737,1,2398.42077,13.64304824,18.00072614,1,0
Canada,2005,NA,0,0,10.37286198,3.085961209,21.08923625,1.20171686,10,0,1,2368.87789,13.68246314,17.99444049,1,0
Canada,2006,NA,0,0,10.49652674,3.201382137,23.96371996,1.21686243,10,0,1,2525.39704,13.67006901,17.9939205,1,0
Canada,2007,NA,0,0,10.60625579,2.623412623,24.88686035,1.214927801,10,4.828313737,1,2628.12478,13.73405093,17.99387799,1,0
Canada,2008,NA,0,0,10.70424457,2.06274769,25.51427698,1.315482517,10,0,1,2579.30886,13.77392321,17.99621094,1,0
Canada,2009,NA,0,0,10.74927719,1.000360973,24.97343034,1.304730595,10,6.33150185,1,2579.47985,13.75517411,17.99275651,1,0
Canada,2010,NA,0,0,10.61578652,-2.949587643,23.76451625,1.273280488,10,0,1,2740.75616,13.7552404,17.9899529,1,0
Canada,2011,NA,0,0,10.76737861,3.08351422,24.11484702,1.213508013,10,0,1,2900.64658,13.81588649,17.97366072,1,0
Canada,2012,NA,0,0,10.86057873,3.141219001,24.36918729,1.307391172,10,1.098612289,1,3137.8388,13.8725863,17.97366072,1,0
Canada,2013,NA,0,0,10.86850549,1.745472283,24.622767,1.376671494,10,7.718685495,1,3325.12877,13.95118692,17.96455176,1,0
Central African Republic,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1
Central African Republic,1994,NA,NA,NA,5.99639729,0.335275685,-16.1161069,0.001226396,5,6.214608098,0,0,0,0,0,1
Central African Republic,1995,NA,NA,NA,5.562539792,4.89994941,15.09707615,0.000342654,5,0,0,0,0,0,0,1
Central African Republic,1996,NA,NA,NA,5.807173183,7.200045558,15.6401511,0.000301269,5,0,0,0,0,0,0,1
Central African Republic,1997,NA,NA,NA,5.681260363,-4.000092964,16.20661698,0.001249306,5,7.690286021,0,0,0,0,0,1
Central African Republic,1998,NA,NA,NA,5.585778082,5.299936018,14.21925689,0.000425,5,7.536363938,0,0,0,0,0,1
Central African Republic,1999,NA,NA,NA,5.594341137,4.700142379,15.80346627,0.000241815,5,7.536363938,0,0,0,0,0,1
Central African Republic,2000,0,0,NA,5.605269264,3.599974904,15.60342038,NA,5,4.828313737,0,0,0,0,0,1
Central African Republic,2001,NA,0,0,5.495293238,-2.48943244,13.69793678,0.000104315,5,0,0,0,0,0,0,1
Central African Republic,2002,2270249.299,7.727644928,0,5.493714105,4.464739026,15.461068,0.000308728,5,7.536363938,0,0,0,0,0,1
Central African Republic,2003,41323267.31,10.62918099,7.727644928,5.536179405,3.616542192,15.54615436,0.000258549,5,7.661527081,0,0,0,0,0,1
Central African Republic,2004,11304568.55,9.332962219,10.62918099,5.656868356,-5.397485219,16.24031328,0.000450248,-1,7.536363938,0,0,0,0,0,1
Central African Republic,2005,110102074.5,11.60916316,9.332962219,5.746875801,5.994884228,16.5302053,0.000741487,-1,0,0,0,0,0,0,1
Central African Republic,2006,8719493.706,9.073316454,11.60916316,5.790311626,0.908210515,16.12804598,0.001020499,-1,0,0,0,0,0,0,1
Central African Republic,2007,21287886.78,9.965893494,9.073316454,5.851073589,4.77108543,17.36138532,0.000539695,-1,0,0,0,0,0,0,1
Central African Republic,2008,0,0,9.965893494,5.984309125,4.607534855,17.85416621,0.000670796,-1,0,0,0,0,0,0,1
Central African Republic,2009,0,0,0,6.124380136,2.054130962,18.57862422,0.001233886,-1,0,0,0,0,0,0,1
Central African Republic,2010,0,0,0,6.109159099,1.70923922,17.55982472,0.001178116,-1,0,0,0,0,0,0,1
Central African Republic,2011,36941726.93,10.517097,0,6.101312739,3.046634733,17.93487288,0.00159891,-1,8.047189562,0,0,0,0,0,1
Central African Republic,2012,NA,0,10.517097,6.203204682,3.300719157,17.42395124,0.001112923,-1,2.48490665,0,0,0,0,0,1
Central African Republic,2013,NA,0,0,6.187052124,4.112797869,18.06450792,0.001797078,-1,8.047189562,0,0,0,0,0,1
Chad,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1
Chad,1994,NA,NA,NA,5.408095886,-15.70983705,16.53423041,7.48E-05,-4,7.536363938,0,0,0,NA,0,1
Chad,1995,NA,NA,NA,5.160316278,10.13688763,17.11411023,0.000451535,-4,0,0,0,0,NA,0,1
Chad,1996,NA,NA,NA,5.330487769,1.236549317,17.30017769,0.000943447,-4,0,0,0,0,NA,0,1
Chad,1997,NA,NA,NA,5.402561484,2.214473035,17.4909545,0.000406694,-2,0,0,0,0,NA,0,1
Chad,1998,NA,NA,NA,5.328575451,5.653392328,17.60635844,0.000582162,-2,0,0,0,0,NA,0,1
Chad,1999,NA,NA,NA,5.415505327,6.951579914,16.89266983,NA,-2,0,0,0,0,NA,0,1
Chad,2000,NA,0,NA,5.251414329,-0.682850217,17.01520237,NA,-2,0,0,0,0,NA,0,1
Chad,2001,NA,0,0,5.112127408,-0.879681025,18.56194088,8.64E-05,-2,0,0,0,0,NA,0,1
Chad,2002,NA,0,0,5.284804701,11.65813465,19.94644655,4.57E-05,-2,4.828313737,0,0,0,NA,0,1
Chad,2003,NA,0,0,5.397282142,8.491209819,20.64435164,0.00042959,-2,0,0,36.06849,0,NA,0,1
Chad,2004,NA,0,0,5.678777221,14.72166701,20.38451985,0.00045836,-2,0,0,170.58743,9.485316985,NA,0,1
Chad,2005,NA,0,0,6.11958637,33.62937185,19.96139752,0.017706592,-2,7.536363938,0,176.65753,11.0391453,NA,0,1
Chad,2006,NA,0,0,6.492606646,17.33253374,-18.41408423,0.013622525,-2,0,0,157.91781,11.07411035,NA,0,1
Chad,2007,249051152.1,12.42541358,0,6.568337385,0.648262014,-19.44461977,0.014379453,-2,7.536363938,0,144.20274,10.96197206,13.21311774,0,1
Chad,2008,0,0,12.42541358,6.686714371,3.271499579,-19.5889901,0.006484646,-2,4.828313737,0,127.16393,10.87111758,13.21311774,0,1
Chad,2009,0,0,0,6.834937501,3.052691532,19.95997727,0.004569794,-2,7.536363938,0,119.47123,10.7453744,13.21311774,0,1
Chad,2010,0,0,0,6.690166153,4.217695552,19.74216988,0.009432666,-2,7.536363938,0,122.52055,10.68297294,13.21311774,0,1
Chad,2011,0,0,0,6.798576075,13.55010086,19.56171375,0.026796418,-2,7.536363938,0,114.96438,10.70817612,13.21311774,0,1
Chad,2012,10508866.75,9.259974632,0,6.896933295,0.082869798,19.45706296,0.010006256,-2,0,0,104.48361,10.64451969,13.21311774,0,1
Chad,2013,1459947.512,7.286155763,9.259974632,6.880867272,8.882576072,20.17818177,0.01064011,-2,0,0,97.90685,10.54892757,13.21311774,0,1
Chile,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.958,NA,NA,0,0
Chile,1994,NA,NA,NA,8.174993034,6.588783827,20.75699071,0.181626228,8,0,1,12.411,8.535950174,11.60367983,0,0
Chile,1995,NA,NA,NA,8.305390446,5.030197977,21.67186886,0.149999148,8,4.828313737,1,10.57808,8.41848053,11.60367983,0,0
Chile,1996,NA,NA,NA,8.544297543,8.933295869,21.80744108,0.169450528,8,4.828313737,1,9.178,8.258681289,11.60367983,0,0
Chile,1997,NA,NA,NA,8.590972606,6.802916596,22.29492213,0.223825381,8,0,1,7.353,8.11670667,11.60367983,0,0
Chile,1998,NA,NA,NA,8.662349847,7.427889808,22.38556182,0.216466732,8,6.214608098,1,8.077,7.895005747,11.60367983,0,0
Chile,1999,NA,NA,NA,8.608768782,4.324579497,22.25535131,0.235238847,8,5.926926026,1,7.7,7.98891787,10.91053265,0,0
Chile,2000,NA,0,NA,8.514390752,-0.412096167,22.89357774,0.261749804,8,0,1,6.762,7.941117682,10.91053265,0,0
Chile,2001,NA,0,0,8.537264112,5.326938419,22.3043075,0.345874553,9,0,1,6.642,7.811216058,10.91053265,0,0
Chile,2002,NA,0,0,8.432869036,3.303047313,22.15829394,0.333796462,9,0,1,6,7.793310477,10.91053265,0,0
Chile,2003,NA,0,0,8.403698767,3.106970532,21.65932906,0.339898372,9,4.828313737,1,6,7.691656823,10.91053265,0,0
Chile,2004,NA,0,0,8.47380531,4.091047685,22.12428515,0.357769314,9,5.926926026,1,5.58983,7.691656823,10.91053265,0,0
Chile,2005,NA,0,0,8.734049552,7.209539709,22.64717788,0.415466857,9,5.926926026,1,4.41918,7.620846229,10.91053265,0,0
Chile,2006,NA,0,0,8.937915275,5.742830489,22.74156952,0.450174157,9,0,1,2.9918,7.385851512,10.91053265,0,0
Chile,2007,NA,0,0,9.157433274,6.317176343,22.75916663,0.461040588,10,5.926926026,1,2.55029,6.995772567,10.91053265,0,0
Chile,2008,NA,0,0,9.261687024,4.905324504,23.3306019,0.635458012,10,0,1,3.09208,6.836104432,10.91053265,0,0
Chile,2009,NA,0,0,9.28557456,3.529530553,23.64789936,0.661031373,10,0,1,3.68388,7.028741357,10.91053265,0,0
Chile,2010,NA,0,0,9.234381869,-1.564239443,23.35989463,0.752286715,10,0,1,4.16438,7.203863898,10.91053265,0,0
Chile,2011,NA,0,0,9.461890811,5.844177296,23.50539358,0.845630492,10,0,1,4.5863,7.326464759,10.91053265,0,0
Chile,2012,NA,0,0,9.595989937,6.110918829,23.9167658,0.876897886,10,2.63905733,1,6.08197,7.422970952,10.91053265,0,0
Chile,2013,NA,0,0,9.644192265,5.318628,24.14301311,0.899018128,10,7.690743164,1,6.66575,7.70522601,10.91053265,0,0
China,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2890,NA,NA,0,0
China,1994,NA,NA,NA,5.933277859,13.86757602,24.03799715,NA,-7,6.842683282,0,2939.28767,13.86890913,15.98570646,0,0
China,1995,NA,NA,NA,6.160136627,13.05215872,24.24334195,NA,-7,0,0,2990,13.8858199,15.98570646,0,0
China,1996,NA,NA,NA,6.412896119,10.94922737,24.30258709,NA,-7,5.926926026,0,3131.3388,13.90292602,15.98570646,0,0
China,1997,NA,NA,NA,6.56443852,9.928372463,24.4166352,NA,-7,6.214608098,0,3200.34247,13.94911328,15.98570646,0,0
China,1998,NA,NA,NA,6.661526973,9.230769231,24.51282738,NA,-7,6.907755279,0,3198.187,13.97091046,15.98570646,0,0
China,1999,NA,NA,NA,6.719713887,7.837613919,24.50178031,NA,-7,7.941651253,0,3195,13.97023672,15.98570646,0,0
China,2000,NA,0,NA,6.772264591,7.66748617,24.38047401,NA,-7,6.907755279,0,3248.7623,13.96923972,15.98570646,0,0
China,2001,NA,0,0,6.866279016,8.491508492,24.46320193,NA,-7,6.774223886,0,3300.004,13.98592673,15.98570646,0,0
China,2002,NA,0,0,6.959501094,8.33991055,24.57454046,NA,-7,0,0,3389.65205,14.00157631,15.98570646,0,0
China,2003,NA,0,0,7.046219037,9.130645945,24.69494582,NA,-7,6.43775165,0,3408.87123,14.02837991,15.98570646,0,0
China,2004,NA,0,0,7.161344947,10.03560303,24.78199941,NA,-7,5.926926026,0,3485.31421,14.03403385,15.71181771,0,0
China,2005,NA,0,0,7.318982728,10.11122346,24.94449665,NA,-7,7.824046011,0,3608.62192,14.05621083,15.71181771,0,0
China,2006,NA,0,0,7.469322191,11.39577594,25.36870132,NA,-7,6.774223886,0,3672.73507,14.09097859,15.71181771,0,0
China,2007,NA,0,0,7.649325735,12.71947902,25.54420876,NA,-7,6.079933195,0,3728.82,14.10858927,15.71181771,0,0
China,2008,NA,0,0,7.899289364,14.23138804,25.77471887,NA,-7,4.828313737,0,3790.18197,14.12374446,15.58024135,0,0
China,2009,NA,0,0,8.152269332,9.654289373,25.86805113,NA,-7,7.824046011,0,3795.95863,14.14006666,15.58024135,0,0
China,2010,NA,0,0,8.252819826,9.399813171,25.59889858,NA,-7,7.661527081,0,4078.36027,14.14158961,15.58024135,0,0
China,2011,NA,0,0,8.425190284,10.63614046,26.21921789,NA,-7,6.532334292,0,4058.68521,14.21334765,15.82073354,0,0
China,2012,NA,0,0,8.636538758,9.536443008,26.35831333,NA,-7,4.276666119,0,4085.14809,14.20851171,15.82073354,0,0
China,2013,NA,0,0,8.754300079,7.85626211,26.2089498,NA,-7,9.191361405,0,4164.11507,14.21501061,15.82073354,0,0
Colombia,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,NA,NA,0,0
Colombia,1994,NA,NA,NA,7.340649006,2.365650574,20.6815059,0.009403614,9,6.842683282,1,450,12.02239016,13.46786331,0,0
Colombia,1995,NA,NA,NA,7.704714897,5.835811494,21.09241079,0.015259307,9,7.35372233,1,585,12.00914494,13.46786331,0,0
Colombia,1996,NA,NA,NA,7.812250162,5.202437593,20.69112302,0.017423383,7,9.097955241,1,622.96448,12.2715092,14.02937891,0,0
Colombia,1997,NA,NA,NA,7.845239706,2.055854712,21.85842751,0.011572514,7,8.43923165,1,652,12.33438686,14.0604156,0,0
Colombia,1998,NA,NA,NA,7.922968838,3.430293678,22.43926249,0.01627175,7,8.730205596,1,732.518,12.37994192,13.83727205,0,0
Colombia,1999,NA,NA,NA,7.827695198,0.56978409,21.76312771,0.022805219,7,8.76013937,1,816,12.49638527,13.83727205,0,0
Colombia,2000,NA,0,NA,7.67991368,-4.204015244,21.13398852,0.025792457,7,8.914222821,1,690.5765,12.60431171,13.75435617,0,0
Colombia,2001,NA,0,0,7.812862844,4.419993,21.61381197,0.030670261,7,9.069582934,1,625,12.43742411,13.75435617,0,0
Colombia,2002,NA,0,0,7.781496087,1.677898308,21.65619443,0.036384232,7,9.069582934,1,576.93973,12.337649,13.48670089,0,0
Colombia,2003,NA,0,0,7.764604178,2.503980465,21.48112252,0.04192346,7,9.002701007,1,540.733,12.25763516,13.36726842,0,0
Colombia,2004,NA,0,0,7.717020765,3.918271904,21.26587698,0.046512394,7,9.448333126,1,528.76126,12.19282298,13.418662,0,0
Colombia,2005,NA,0,0,7.915804232,5.333022067,21.8596991,0.062169484,7,9.60743723,1,525.79309,12.17043438,13.418662,0,0
Colombia,2006,NA,0,0,8.127412123,4.706555934,23.04911999,0.072028982,7,8.880029117,1,531.03845,12.16480512,13.24073291,0,0
Colombia,2007,NA,0,0,8.218538816,6.697515258,22.6328999,0.092236936,7,8.789050714,1,531.13515,12.17473178,13.24073291,0,0
Colombia,2008,NA,0,0,8.4498175,6.900627655,22.90771668,0.145621169,7,8.124150603,1,588.35672,12.17491386,13.18128302,0,0
Colombia,2009,NA,0,0,8.600379344,3.546804886,23.08078145,0.154609398,7,8.047189562,1,670.64569,12.27723078,13.21710976,0,0
Colombia,2010,NA,0,0,8.546445561,1.651549245,22.8070224,0.14485106,7,0,1,785.52622,12.40813832,13.11145409,0,0
Colombia,2011,NA,0,0,8.740441544,3.971800705,22.58423152,0.193728845,7,0,1,914.25442,12.56625119,13.11145409,0,0
Colombia,2012,NA,0,0,8.885681636,6.589511516,23.40755294,0.229753187,7,2.48490665,1,944.21858,12.71800625,13.44950652,0,0
Colombia,2013,NA,0,0,8.972715525,4.043943806,23.43393742,0.254081414,7,9.002701007,1,1003.2463,12.75025504,13.49458051,0,0
Comoros,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1
Comoros,1994,NA,NA,NA,6.374434166,3.005937478,12.15848186,0.00011217,4,7.467371067,0,0,0,0,0,1
Comoros,1995,NA,NA,NA,5.99605633,-5.276682038,12.08793215,8.33E-05,4,7.025538315,0,0,0,0,0,1
Comoros,1996,NA,NA,NA,6.18990133,3.610129478,13.69844291,NA,0,8.006367568,0,0,0,0,0,1
Comoros,1997,NA,NA,NA,6.156388292,-1.291668436,13.142166,6.33E-05,4,0,0,0,0,0,0,1
Comoros,1998,NA,NA,NA,6.046304928,4.030340669,9.903487553,4.87E-05,4,7.74586823,0,0,0,0,0,1
Comoros,1999,NA,NA,NA,6.035310301,1.282662475,12.85896119,NA,4,0,0,0,0,0,0,1
Comoros,2000,0,0,NA,6.042342849,1.924123666,12.5098741,NA,-2,7.718685495,0,0,0,0,0,1
Comoros,2001,4469252.841,8.404976524,0,5.929197728,10.84807495,11.44717143,4.89E-05,-1,0,0,0,0,0,0,1
Comoros,2002,75487.78086,4.3239708,8.404976524,5.981242318,2.332936494,13.951714,7.88E-05,0,8.229511119,0,0,0,0,0,1
Comoros,2003,0,0,4.3239708,6.071359117,2.324779259,12.97252484,NA,4,0,0,0,0,0,0,1
Comoros,2004,15783759.71,9.666736824,0,6.29988016,2.104101953,13.58164107,7.00E-05,4,7.60090246,0,0,0,0,0,1
Comoros,2005,0,0,9.666736824,6.423928101,1.919602379,13.41705288,NA,6,7.60090246,0,0,0,0,0,1
Comoros,2006,45892072.14,10.73404766,0,6.432784727,2.837407764,13.23326635,0.000116774,6,0,0,0,0,0,0,1
Comoros,2007,4891546.386,8.495263767,10.73404766,6.474354897,2.646899868,13.56413257,0.000324865,9,0,0,0,0,0,0,1
Comoros,2008,0,0,8.495263767,6.580305241,0.800152799,15.85436225,0.000331712,9,0,0,0,0,0,0,1
Comoros,2009,0,0,0,6.679562127,0.400266855,15.34846134,NA,9,0,0,0,0,0,0,1
Comoros,2010,10372233.37,9.246887647,0,6.657427332,1.949999978,16.43902718,0.000480276,9,0,0,0,0,0,0,1
Comoros,2011,NA,0,9.246887647,6.645317587,2.199999982,15.9368451,0.000438511,9,0,0,0,0,0,0,1
Comoros,2012,12501728.75,9.433622214,0,6.721134922,2.600000088,16.95483117,0.000229008,9,0,0,0,0,0,0,1
Comoros,2013,841662.3498,6.735378924,9.433622214,6.670300627,2.999999972,16.15498535,0.000404613,9,0,0,0,0,0,0,1
Congo Brazzaville,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.04,NA,NA,0,1
Congo Brazzaville,1994,NA,NA,NA,6.58554787,-0.979683206,19.47169229,0.005230877,5,0,0,180.00015,11.09861535,12.62132305,0,1
Congo Brazzaville,1995,NA,NA,NA,6.476826778,-5.493075745,14.91078395,0.003170349,5,6.69950034,0,188,11.09285504,12.62132305,0,1
Congo Brazzaville,1996,NA,NA,NA,6.627931311,3.985324378,18.64397569,0.002478861,5,0,0,201,11.13633932,12.62132305,0,1
Congo Brazzaville,1997,NA,NA,NA,6.782673825,4.290481556,18.10018716,0.006241657,5,0,0,253,11.20320226,13.21705,0,1
Congo Brazzaville,1998,NA,NA,NA,6.664470425,-0.62481215,18.18712738,0.036319803,-6,8.29404964,0,265,11.43328684,13.21705,0,1
Congo Brazzaville,1999,NA,NA,NA,6.460684409,3.73755277,17.3052454,0.022380347,-6,0,0,270,11.47962718,13.21705,0,1
Congo Brazzaville,2000,94838128.43,11.45992681,NA,6.620775027,-2.582199357,20.10376411,0.014591173,-6,0,0,280,11.49831931,13.21705,0,1
Congo Brazzaville,2001,599329824.7,13.30356735,11.45992681,6.905950543,7.575980392,-18.39943591,0.055753147,-6,0,0,255,11.53468696,13.21705,0,1
Congo Brazzaville,2002,45379678.08,10.72281966,13.30356735,6.736621783,3.8026019,-18.7234576,0.034642123,-5,7.690286021,0,249.20274,11.4411609,13.21705,0,1
Congo Brazzaville,2003,14178780.24,9.559501777,10.72281966,6.787125067,4.581870061,19.10959624,0.036078917,-4,7.536363938,0,246.84932,11.41816414,13.21705,0,1
Congo Brazzaville,2004,428203354.1,12.96735349,9.559501777,6.905854786,0.813264075,19.20707074,0.088691662,-4,7.536363938,0,235.47814,11.40867546,13.21705,0,1
Congo Brazzaville,2005,9447110.007,9.153464154,12.96735349,7.161884061,3.476631623,18.29737445,0.128769297,-4,0,0,228.62466,11.36151544,13.21705,0,1
Congo Brazzaville,2006,22582711.99,10.02493994,9.153464154,7.400659905,7.755758978,20.50136681,0.153755882,-4,0,0,241.64384,11.33197897,13.21705,0,1
Congo Brazzaville,2007,81385233.13,11.30694912,10.02493994,7.606939237,6.235997013,21.12049249,0.158571156,-4,0,0,207.17074,11.38736226,13.21704336,0,1
Congo Brazzaville,2008,421686373.8,12.95201713,11.30694912,7.65501628,-1.58222275,21.6934405,0.140852754,-4,6.842683282,0,233.27049,11.23344064,13.27765626,0,1
Congo Brazzaville,2009,38050249.33,10.54666292,12.95201713,7.966098993,5.572264173,21.43222728,0.163642921,-4,4.828313737,0,267.86027,11.35209604,13.27765626,0,1
Congo Brazzaville,2010,86043681.93,11.36261038,10.54666292,7.721052859,7.468878032,20.9652928,0.090528311,-4,0,0,305,11.49036282,13.27765626,0,1
Congo Brazzaville,2011,8079015.901,8.99702535,11.36261038,7.914742789,8.751655799,20.64901202,0.115066741,-4,0,0,290,11.62020913,13.27765626,0,1
Congo Brazzaville,2012,1820517832,14.41463154,8.99702535,8.069857894,3.42062127,21.50252472,0.144195771,-4,0,0,280,11.56977828,13.27765626,0,1
Congo Brazzaville,2013,478631592.9,13.07868646,14.41463154,7.990255919,3.799995854,21.48961423,0.1373712,-4,0,0,265,11.53468696,13.27765626,0,1
Congo Kinshasa,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,0,1
Congo Kinshasa,1994,NA,NA,NA,5.619441289,-13.46905054,15.74267466,0.009272749,0,NA,0,26.00004,9.118773178,11.13100597,0,1
Congo Kinshasa,1995,NA,NA,NA,4.973422723,-3.899996803,-14.22097567,0.008194872,0,NA,0,30,9.15799543,11.13100597,0,1
Congo Kinshasa,1996,NA,NA,NA,4.910251103,0.69999883,-16.92233688,0.011231515,0,NA,0,30,9.301094735,11.13100597,0,1
Congo Kinshasa,1997,NA,NA,NA,4.904829842,-1.023172642,17.0259509,0.01083462,0,NA,0,28.32877,9.301094735,11.13100597,0,1
Congo Kinshasa,1998,NA,NA,NA,4.934219527,-5.617046599,-17.60762327,0.006950523,0,8.565983356,0,26.383,9.24377525,11.13100597,0,1
Congo Kinshasa,1999,NA,NA,NA,4.93170374,-1.624154045,17.93177968,0.011808271,0,7.661527081,0,22.2,9.172617217,11.13100597,0,1
Congo Kinshasa,2000,19808213.71,9.893851964,NA,4.63127447,-4.270140831,16.22784651,0.004140906,0,7.536363938,0,26,8.999989642,11.13100597,0,1
Congo Kinshasa,2001,25118170.04,10.13134677,9.893851964,6.005046033,-6.910927317,18.36082882,0.003163681,0,0,0,24,9.157993892,11.13100597,0,1
Congo Kinshasa,2002,NA,0,10.13134677,5.034999874,-2.100173025,18.4426565,0.003230619,0,8.142354277,0,22.66575,9.077951184,11.13100597,0,1
Congo Kinshasa,2003,5752391.073,8.657370886,0,5.165563223,2.947765184,19.04981563,0.00417259,0,7.60090246,0,22,9.020752328,11.13100597,0,1
Congo Kinshasa,2004,12416394.54,9.426773019,8.657370886,5.158574447,5.577822311,19.78486937,0.005244775,1,0,0,21.0847,8.990939807,11.13100597,0,1
Congo Kinshasa,2005,2692181.608,7.898107151,9.426773019,5.268717513,6.738373933,19.82930594,0.010567549,3,8.29404964,0,19.74795,8.948445013,11.13100597,0,1
